Time [s],Channel 0,Channel 1
5.804521700,1,1
5.804528700,1,0
5.804534700,0,0
5.804535900,0,1
5.804539900,1,1
5.804544900,0,1
5.804545900,0,0
5.804550100,1,0
5.804555100,0,0
5.804556300,0,1
5.804560200,1,1
5.804565300,0,1
5.804566300,0,0
5.804570400,1,0
5.804575500,0,0
5.804576700,0,1
5.804580600,1,1
5.804585700,0,1
5.804586700,0,0
5.804590800,1,0
5.804595800,0,0
5.804601000,1,0
5.804606000,0,0
5.804607200,0,1
5.804611200,1,1
5.804616200,0,1
5.804616600,0,0
5.804621400,1,0
5.804626400,0,0
5.804631500,1,0
5.804636600,0,0
5.804641700,1,0
5.804646800,0,0
5.804651900,1,0
5.804657000,0,0
5.804662100,1,0
5.804667100,0,0
5.804667700,0,1
5.804672300,1,1
5.804677300,0,1
5.804682500,1,1
5.804687500,0,1
5.804692700,1,1
5.804697700,0,1
5.804702800,1,1
5.804707900,0,1
5.804713000,1,1
5.804718100,0,1
5.804719100,0,0
5.804723200,1,0
5.804729400,1,1
5.804795200,1,0
5.804801200,0,0
5.804802400,0,1
5.804806400,1,1
5.804811400,0,1
5.804812400,0,0
5.804816600,1,0
5.804821600,0,0
5.804822800,0,1
5.804826800,1,1
5.804831800,0,1
5.804832800,0,0
5.804837000,1,0
5.804842000,0,0
5.804843200,0,1
5.804847100,1,1
5.804852200,0,1
5.804853200,0,0
5.804857300,1,0
5.804862400,0,0
5.804867500,1,0
5.804872500,0,0
5.804877700,1,0
5.804882700,0,0
5.804887900,1,0
5.804892900,0,0
5.804898100,1,0
5.804903100,0,0
5.804904300,0,1
5.804908200,1,1
5.804913300,0,1
5.804914300,0,0
5.804918400,1,0
5.804923500,0,0
5.804924700,0,1
5.804928600,1,1
5.804933700,0,1
5.804934700,0,0
5.804938800,1,0
5.804943800,0,0
5.804949000,1,0
5.804954000,0,0
5.804959200,1,0
5.804964200,0,0
5.804969400,1,0
5.804974400,0,0
5.804979500,1,0
5.804984600,0,0
5.804985200,0,1
5.804989700,1,1
5.804996800,1,0
5.805002800,0,0
5.805003900,0,1
5.805007900,1,1
5.805013000,0,1
5.805014000,0,0
5.805018100,1,0
5.805023100,0,0
5.805024300,0,1
5.805028300,1,1
5.805033300,0,1
5.805034300,0,0
5.805038500,1,0
5.805043500,0,0
5.805044700,0,1
5.805048700,1,1
5.805053700,0,1
5.805054700,0,0
5.805058800,1,0
5.805063900,0,0
5.805069000,1,0
5.805074100,0,0
5.805075300,0,1
5.805079200,1,1
5.805084200,0,1
5.805084600,0,0
5.805089400,1,0
5.805094400,0,0
5.805099600,1,0
5.805104600,0,0
5.805109800,1,0
5.805114800,0,0
5.805120000,1,0
