Time [s],Channel 0,Channel 1
5.220174000,1,1
5.220179000,0,1
5.220180000,0,0
5.220184200,1,0
5.220189200,0,0
5.220190400,0,1
5.220194400,1,1
5.220199400,0,1
5.220200400,0,0
5.220204500,1,0
5.220209600,0,0
5.220214700,1,0
5.220219800,0,0
5.220224900,1,0
5.220229900,0,0
5.220235100,1,0
5.220240100,0,0
5.220245300,1,0
5.220250300,0,0
5.220255500,1,0
5.220260500,0,0
5.220260900,0,1
5.220265600,1,1
5.220270700,0,1
5.220271700,0,0
5.220275800,1,0
5.220280900,0,0
5.220286000,1,0
5.220291100,0,0
5.220296200,1,0
5.220301200,0,0
5.220306400,1,0
5.220311400,0,0
5.220312600,0,1
5.220316600,1,1
5.220321600,0,1
5.220322600,0,0
5.220326800,1,0
5.220331800,0,0
5.220336900,1,0
5.220342000,0,0
5.220347100,1,0
5.220352200,0,0
5.220352600,0,1
5.220357300,1,1
5.220364300,1,0
5.220370300,0,0
5.220371500,0,1
5.220375500,1,1
5.220380500,0,1
5.220381500,0,0
5.220385700,1,0
5.220390700,0,0
5.220391900,0,1
5.220395900,1,1
5.220400900,0,1
5.220401900,0,0
5.220406100,1,0
5.220411100,0,0
5.220416200,1,0
5.220421300,0,0
5.220426400,1,0
5.220431500,0,0
5.220436600,1,0
5.220441600,0,0
5.220442900,0,1
5.220446800,1,1
5.220451800,0,1
5.220452100,0,0
5.220457000,1,0
5.220462000,0,0
5.220467200,1,0
5.220472200,0,0
5.220472600,0,1
5.220477400,1,1
5.220482400,0,1
5.220482600,0,0
5.220487500,1,0
5.220492600,0,0
5.220497700,1,0
5.220502800,0,0
5.220507900,1,0
5.220512900,0,0
5.220513400,0,1
5.220518100,1,1
5.220523100,0,1
5.220528300,1,1
5.220533300,0,1
5.220533500,0,0
5.220538500,1,0
5.220543500,0,0
5.220543900,0,1
5.220548600,1,1
5.220553700,0,1
5.220554700,0,0
5.220558800,1,0
5.220565000,1,1
5.220960900,1,0
5.220966900,0,0
5.220968000,0,1
5.220972000,1,1
5.220977000,0,1
5.220978000,0,0
5.220982200,1,0
5.220987200,0,0
5.220988400,0,1
5.220992400,1,1
5.220997400,0,1
5.220998400,0,0
5.221002600,1,0
5.221007600,0,0
5.221012800,1,0
5.221017800,0,0
5.221022900,1,0
5.221028000,0,0
5.221033100,1,0
5.221038200,0,0
5.221043300,1,0
5.221048300,0,0
5.221053500,1,0
5.221058500,0,0
5.221058900,0,1
5.221063700,1,1
5.221068700,0,1
5.221069700,0,0
5.221073900,1,0
5.221078900,0,0
5.221084000,1,0
5.221089100,0,0
5.221094200,1,0
5.221099300,0,0
5.221104400,1,0
5.221109500,0,0
5.221110700,0,1
5.221114600,1,1
5.221119600,0,1
5.221120600,0,0
5.221124800,1,0
5.221129800,0,0
5.221135000,1,0
5.221140000,0,0
